Deployment,datetime,C_DPM,C_DPH,Match,F_DPM,F_DPH,Filter
5,01/12/2021 08:59,0,0,1,0,0,HML
5,01/12/2021 09:59,0,0,1,0,0,HML
5,01/12/2021 10:59,0,0,1,0,0,HML
5,01/12/2021 11:59,0,0,1,0,0,HML
5,01/12/2021 12:59,0,0,1,0,0,HML
5,01/12/2021 13:59,0,0,0,4,1,HML
5,01/12/2021 14:59,0,0,0,1,1,HML
5,01/12/2021 15:59,0,0,0,3,1,HML
5,01/12/2021 16:59,0,0,0,2,1,HML
5,01/12/2021 17:59,3,1,1,2,1,HML
5,01/12/2021 18:59,1,1,1,3,1,HML
