Deployment,Date,datetime,day,month,year,hour,hour2,yday,year_yday,julian,difftoHT,difftoLT,F_DPM,F_DPH,season,diel_period,average_temp,tide_period,tidal.range,F_Nall
3,05/05/2021,05/05/2021 08:00,5,5,2021,08:00:00,8,125,2021_125,9,-5,2,0,0,Spring,day,10.7,Flood,1.6,20804
3,05/05/2021,05/05/2021 09:00,5,5,2021,09:00:00,9,125,2021_125,9,-4,3,1,1,Spring,day,10.7,Flood,1.6,18894
3,05/05/2021,05/05/2021 10:00,5,5,2021,10:00:00,10,125,2021_125,9,-3,4,0,0,Spring,day,10.65,Flood,1.6,18230
3,05/05/2021,05/05/2021 11:00,5,5,2021,11:00:00,11,125,2021_125,9,-2,5,12,1,Spring,day,10.7,Flood,1.6,26743
3,05/05/2021,05/05/2021 12:00,5,5,2021,12:00:00,12,125,2021_125,9,-1,6,8,1,Spring,day,10.7,HW,1.6,42008
3,05/05/2021,05/05/2021 13:00,5,5,2021,13:00:00,13,125,2021_125,9,0,-6,2,1,Spring,day,10.75,HW,1.6,28230
3,05/05/2021,05/05/2021 14:00,5,5,2021,14:00:00,14,125,2021_125,9,1,-5,0,0,Spring,day,10.75,Ebb,1.6,19044
3,05/05/2021,05/05/2021 15:00,5,5,2021,15:00:00,15,125,2021_125,9,2,-4,0,0,Spring,day,10.85,Ebb,1.6,18160
3,05/05/2021,05/05/2021 16:00,5,5,2021,16:00:00,16,125,2021_125,9,3,-3,0,0,Spring,day,11.2,Ebb,1.6,19129
3,05/05/2021,05/05/2021 17:00,5,5,2021,17:00:00,17,125,2021_125,9,4,-2,0,0,Spring,day,11.35,Ebb,1.6,18962
3,05/05/2021,05/05/2021 18:00,5,5,2021,18:00:00,18,125,2021_125,9,5,-1,0,0,Spring,day,11.35,Ebb,1.6,21409
3,05/05/2021,05/05/2021 19:00,5,5,2021,19:00:00,19,125,2021_125,9,6,0,0,0,Spring,day,11.1,LW,1.6,21362
3,05/05/2021,05/05/2021 20:00,5,5,2021,20:00:00,20,125,2021_125,9,-5,1,0,0,Spring,day,11.1,Flood,1.6,23812
3,05/05/2021,05/05/2021 21:00,5,5,2021,21:00:00,21,125,2021_125,9,-4,2,0,0,Spring,evening,11.35,Flood,1.6,52026
3,05/05/2021,05/05/2021 22:00,5,5,2021,22:00:00,22,125,2021_125,9,-3,3,0,0,Spring,night,11.3,Flood,1.6,199950
3,05/05/2021,05/05/2021 23:00,5,5,2021,23:00:00,23,125,2021_125,9,-2,4,0,0,Spring,night,11.1,Flood,1.6,90599
3,06/05/2021,06/05/2021 00:00,6,5,2021,00:00:00,0,126,2021_126,10,-1,5,0,0,Spring,night,11.35,Flood,1.6,92143
3,06/05/2021,06/05/2021 01:00,6,5,2021,01:00:00,1,126,2021_126,10,0,6,0,0,Spring,night,11,HW,1.6,66484
3,06/05/2021,06/05/2021 02:00,6,5,2021,02:00:00,2,126,2021_126,10,1,-6,0,0,Spring,night,10.85,HW,1.6,89114
3,06/05/2021,06/05/2021 03:00,6,5,2021,03:00:00,3,126,2021_126,10,2,-5,1,1,Spring,night,10.8,Ebb,1.6,60812
3,06/05/2021,06/05/2021 04:00,6,5,2021,04:00:00,4,126,2021_126,10,3,-4,0,0,Spring,night,10.75,Ebb,1.6,27210
3,06/05/2021,06/05/2021 05:00,6,5,2021,05:00:00,5,126,2021_126,10,4,-3,0,0,Spring,night,10.7,Ebb,1.6,26571
3,06/05/2021,06/05/2021 06:00,6,5,2021,06:00:00,6,126,2021_126,10,5,-2,0,0,Spring,morning,10.7,Ebb,1.6,22460
3,06/05/2021,06/05/2021 07:00,6,5,2021,07:00:00,7,126,2021_126,10,6,-1,0,0,Spring,day,10.7,Ebb,1.6,20724
3,06/05/2021,06/05/2021 08:00,6,5,2021,08:00:00,8,126,2021_126,10,-6,0,0,0,Spring,day,10.65,LW,1.6,20276
3,06/05/2021,06/05/2021 09:00,6,5,2021,09:00:00,9,126,2021_126,10,-5,1,0,0,Spring,day,10.65,Flood,1.6,25934
3,06/05/2021,06/05/2021 10:00,6,5,2021,10:00:00,10,126,2021_126,10,-4,2,4,1,Spring,day,10.7,Flood,1.6,21348
3,06/05/2021,06/05/2021 11:00,6,5,2021,11:00:00,11,126,2021_126,10,-3,3,1,1,Spring,day,10.7,Flood,1.6,79063
3,06/05/2021,06/05/2021 12:00,6,5,2021,12:00:00,12,126,2021_126,10,-2,4,2,1,Spring,day,10.75,Flood,1.6,19374
3,06/05/2021,06/05/2021 13:00,6,5,2021,13:00:00,13,126,2021_126,10,-1,5,6,1,Spring,day,10.7,Flood,1.6,28872
3,06/05/2021,06/05/2021 14:00,6,5,2021,14:00:00,14,126,2021_126,10,0,6,8,1,Spring,day,10.75,HW,1.6,21673
3,06/05/2021,06/05/2021 15:00,6,5,2021,15:00:00,15,126,2021_126,10,1,-5,21,1,Spring,day,10.75,Ebb,1.6,25349
3,06/05/2021,06/05/2021 16:00,6,5,2021,16:00:00,16,126,2021_126,10,2,-4,12,1,Spring,day,10.8,Ebb,1.6,25276
3,06/05/2021,06/05/2021 17:00,6,5,2021,17:00:00,17,126,2021_126,10,3,-3,3,1,Spring,day,10.8,Ebb,1.6,22670
3,06/05/2021,06/05/2021 18:00,6,5,2021,18:00:00,18,126,2021_126,10,4,-2,4,1,Spring,day,10.85,Ebb,1.6,24169
3,06/05/2021,06/05/2021 19:00,6,5,2021,19:00:00,19,126,2021_126,10,5,-1,1,1,Spring,day,10.85,Ebb,1.6,25125
3,06/05/2021,06/05/2021 20:00,6,5,2021,20:00:00,20,126,2021_126,10,6,0,1,1,Spring,day,10.85,LW,1.6,28230
3,06/05/2021,06/05/2021 21:00,6,5,2021,21:00:00,21,126,2021_126,10,-5,1,0,0,Spring,evening,11.25,Flood,1.6,50515
3,06/05/2021,06/05/2021 22:00,6,5,2021,22:00:00,22,126,2021_126,10,-4,2,0,0,Spring,night,11.35,Flood,1.6,152663
3,06/05/2021,06/05/2021 23:00,6,5,2021,23:00:00,23,126,2021_126,10,-3,3,0,0,Spring,night,10.9,Flood,1.6,102777
3,07/05/2021,07/05/2021 00:00,7,5,2021,00:00:00,0,127,2021_127,11,-2,4,0,0,Spring,night,10.8,Flood,2,146317
3,07/05/2021,07/05/2021 01:00,7,5,2021,01:00:00,1,127,2021_127,11,-1,5,0,0,Spring,night,10.85,Flood,2,207069
3,07/05/2021,07/05/2021 02:00,7,5,2021,02:00:00,2,127,2021_127,11,0,6,0,0,Spring,night,10.85,HW,2,84763
3,07/05/2021,07/05/2021 03:00,7,5,2021,03:00:00,3,127,2021_127,11,1,-6,0,0,Spring,night,10.85,HW,2,136071
3,07/05/2021,07/05/2021 04:00,7,5,2021,04:00:00,4,127,2021_127,11,2,-5,0,0,Spring,night,10.85,Ebb,2,88778
3,07/05/2021,07/05/2021 05:00,7,5,2021,05:00:00,5,127,2021_127,11,3,-4,5,1,Spring,night,10.75,Ebb,2,48243
3,07/05/2021,07/05/2021 06:00,7,5,2021,06:00:00,6,127,2021_127,11,4,-3,2,1,Spring,morning,10.75,Ebb,2,24148
3,07/05/2021,07/05/2021 07:00,7,5,2021,07:00:00,7,127,2021_127,11,5,-2,2,1,Spring,day,10.7,Ebb,2,22375
3,07/05/2021,07/05/2021 08:00,7,5,2021,08:00:00,8,127,2021_127,11,6,-1,0,0,Spring,day,10.7,Ebb,2,22429
3,07/05/2021,07/05/2021 09:00,7,5,2021,09:00:00,9,127,2021_127,11,-6,0,0,0,Spring,day,10.7,LW,2,21145
3,07/05/2021,07/05/2021 10:00,7,5,2021,10:00:00,10,127,2021_127,11,-5,1,0,0,Spring,day,10.7,Flood,2,48369
3,07/05/2021,07/05/2021 11:00,7,5,2021,11:00:00,11,127,2021_127,11,-4,2,0,0,Spring,day,10.75,Flood,2,24482
3,07/05/2021,07/05/2021 12:00,7,5,2021,12:00:00,12,127,2021_127,11,-3,3,2,1,Spring,day,10.75,Flood,2,19461
3,07/05/2021,07/05/2021 13:00,7,5,2021,13:00:00,13,127,2021_127,11,-2,4,0,0,Spring,day,10.75,Flood,2,18471
3,07/05/2021,07/05/2021 14:00,7,5,2021,14:00:00,14,127,2021_127,11,-1,5,0,0,Spring,day,10.75,Flood,2,18240
3,07/05/2021,07/05/2021 15:00,7,5,2021,15:00:00,15,127,2021_127,11,0,6,0,0,Spring,day,10.75,HW,2,17697
3,07/05/2021,07/05/2021 16:00,7,5,2021,16:00:00,16,127,2021_127,11,1,-5,0,0,Spring,day,10.8,Ebb,2,18094
3,07/05/2021,07/05/2021 17:00,7,5,2021,17:00:00,17,127,2021_127,11,2,-4,0,0,Spring,day,10.8,Ebb,2,19061
3,07/05/2021,07/05/2021 18:00,7,5,2021,18:00:00,18,127,2021_127,11,3,-3,0,0,Spring,day,10.75,Ebb,2,17530
3,07/05/2021,07/05/2021 19:00,7,5,2021,19:00:00,19,127,2021_127,11,4,-2,0,0,Spring,day,10.75,Ebb,2,17167
3,07/05/2021,07/05/2021 20:00,7,5,2021,20:00:00,20,127,2021_127,11,5,-1,2,1,Spring,day,10.75,Ebb,2,17798
3,07/05/2021,07/05/2021 21:00,7,5,2021,21:00:00,21,127,2021_127,11,6,0,0,0,Spring,evening,10.75,LW,2,26852
3,07/05/2021,07/05/2021 22:00,7,5,2021,22:00:00,22,127,2021_127,11,-5,1,0,0,Spring,night,10.75,Flood,2,26067
3,07/05/2021,07/05/2021 23:00,7,5,2021,23:00:00,23,127,2021_127,11,-4,2,0,0,Spring,night,10.75,Flood,2,23863
3,08/05/2021,08/05/2021 00:00,8,5,2021,00:00:00,0,128,2021_128,12,-3,3,0,0,Spring,night,10.75,Flood,2.2,29354
3,08/05/2021,08/05/2021 01:00,8,5,2021,01:00:00,1,128,2021_128,12,-2,4,1,1,Spring,night,10.75,Flood,2.2,35445
3,08/05/2021,08/05/2021 02:00,8,5,2021,02:00:00,2,128,2021_128,12,-1,5,3,1,Spring,night,10.7,Flood,2.2,29783
3,08/05/2021,08/05/2021 03:00,8,5,2021,03:00:00,3,128,2021_128,12,0,6,0,0,Spring,night,10.75,HW,2.2,39406
3,08/05/2021,08/05/2021 04:00,8,5,2021,04:00:00,4,128,2021_128,12,1,-6,5,1,Spring,night,10.75,HW,2.2,58414
3,08/05/2021,08/05/2021 05:00,8,5,2021,05:00:00,5,128,2021_128,12,2,-5,0,0,Spring,night,10.75,Ebb,2.2,27006
3,08/05/2021,08/05/2021 06:00,8,5,2021,06:00:00,6,128,2021_128,12,3,-4,0,0,Spring,morning,10.75,Ebb,2.2,25719
3,08/05/2021,08/05/2021 07:00,8,5,2021,07:00:00,7,128,2021_128,12,4,-3,0,0,Spring,day,10.75,Ebb,2.2,23664
3,08/05/2021,08/05/2021 08:00,8,5,2021,08:00:00,8,128,2021_128,12,5,-2,4,1,Spring,day,10.8,Ebb,2.2,24601
3,08/05/2021,08/05/2021 09:00,8,5,2021,09:00:00,9,128,2021_128,12,6,-1,4,1,Spring,day,10.75,Ebb,2.2,23203
3,08/05/2021,08/05/2021 10:00,8,5,2021,10:00:00,10,128,2021_128,12,-6,0,3,1,Spring,day,10.8,LW,2.2,24195
3,08/05/2021,08/05/2021 11:00,8,5,2021,11:00:00,11,128,2021_128,12,-5,1,14,1,Spring,day,10.8,Flood,2.2,29215
3,08/05/2021,08/05/2021 12:00,8,5,2021,12:00:00,12,128,2021_128,12,-4,2,6,1,Spring,day,10.8,Flood,2.2,24197
3,08/05/2021,08/05/2021 13:00,8,5,2021,13:00:00,13,128,2021_128,12,-3,3,3,1,Spring,day,10.85,Flood,2.2,23423
3,08/05/2021,08/05/2021 14:00,8,5,2021,14:00:00,14,128,2021_128,12,-2,4,0,0,Spring,day,11,Flood,2.2,21062
3,08/05/2021,08/05/2021 15:00,8,5,2021,15:00:00,15,128,2021_128,12,-1,5,1,1,Spring,day,10.9,Flood,2.2,21704
3,08/05/2021,08/05/2021 16:00,8,5,2021,16:00:00,16,128,2021_128,12,0,6,1,1,Spring,day,11,HW,2.2,19032
3,08/05/2021,08/05/2021 17:00,8,5,2021,17:00:00,17,128,2021_128,12,1,-5,3,1,Spring,day,10.85,Ebb,2.2,20652
3,08/05/2021,08/05/2021 18:00,8,5,2021,18:00:00,18,128,2021_128,12,2,-4,0,0,Spring,day,11.15,Ebb,2.2,20268
3,08/05/2021,08/05/2021 19:00,8,5,2021,19:00:00,19,128,2021_128,12,3,-3,3,1,Spring,day,11,Ebb,2.2,23458
3,08/05/2021,08/05/2021 20:00,8,5,2021,20:00:00,20,128,2021_128,12,4,-2,6,1,Spring,day,10.85,Ebb,2.2,27410
3,08/05/2021,08/05/2021 21:00,8,5,2021,21:00:00,21,128,2021_128,12,5,-1,4,1,Spring,evening,10.85,Ebb,2.2,32604
3,08/05/2021,08/05/2021 22:00,8,5,2021,22:00:00,22,128,2021_128,12,6,0,0,0,Spring,night,10.85,LW,2.2,23375
3,08/05/2021,08/05/2021 23:00,8,5,2021,23:00:00,23,128,2021_128,12,-5,1,0,0,Spring,night,10.85,Flood,2.2,23109
3,09/05/2021,09/05/2021 00:00,9,5,2021,00:00:00,0,129,2021_129,13,-4,2,1,1,Spring,night,10.9,Flood,2.4,15732
3,09/05/2021,09/05/2021 01:00,9,5,2021,01:00:00,1,129,2021_129,13,-3,3,0,0,Spring,night,11.35,Flood,2.4,22243
3,09/05/2021,09/05/2021 02:00,9,5,2021,02:00:00,2,129,2021_129,13,-2,4,1,1,Spring,night,11.4,Flood,2.4,36151
3,09/05/2021,09/05/2021 03:00,9,5,2021,03:00:00,3,129,2021_129,13,-1,5,0,0,Spring,night,11.2,Flood,2.4,78930
3,09/05/2021,09/05/2021 04:00,9,5,2021,04:00:00,4,129,2021_129,13,0,6,2,1,Spring,night,11.35,HW,2.4,54246
3,09/05/2021,09/05/2021 05:00,9,5,2021,05:00:00,5,129,2021_129,13,1,-5,1,1,Spring,night,11.15,Ebb,2.4,67875
3,09/05/2021,09/05/2021 06:00,9,5,2021,06:00:00,6,129,2021_129,13,2,-4,1,1,Spring,morning,10.85,Ebb,2.4,52025
3,09/05/2021,09/05/2021 07:00,9,5,2021,07:00:00,7,129,2021_129,13,3,-3,1,1,Spring,day,10.85,Ebb,2.4,54888
3,09/05/2021,09/05/2021 08:00,9,5,2021,08:00:00,8,129,2021_129,13,4,-2,0,0,Spring,day,10.85,Ebb,2.4,40565
3,09/05/2021,09/05/2021 09:00,9,5,2021,09:00:00,9,129,2021_129,13,5,-1,0,0,Spring,day,10.85,Ebb,2.4,25727
3,09/05/2021,09/05/2021 10:00,9,5,2021,10:00:00,10,129,2021_129,13,6,0,4,1,Spring,day,10.85,LW,2.4,22060
3,09/05/2021,09/05/2021 11:00,9,5,2021,11:00:00,11,129,2021_129,13,-5,1,0,0,Spring,day,10.85,Flood,2.4,34506
3,09/05/2021,09/05/2021 12:00,9,5,2021,12:00:00,12,129,2021_129,13,-4,2,13,1,Spring,day,10.9,Flood,2.4,66929
3,09/05/2021,09/05/2021 13:00,9,5,2021,13:00:00,13,129,2021_129,13,-3,3,23,1,Spring,day,11.4,Flood,2.4,43316
3,09/05/2021,09/05/2021 14:00,9,5,2021,14:00:00,14,129,2021_129,13,-2,4,22,1,Spring,day,11.5,Flood,2.4,38872
3,09/05/2021,09/05/2021 15:00,9,5,2021,15:00:00,15,129,2021_129,13,-1,5,15,1,Spring,day,11.45,Flood,2.4,34089
3,09/05/2021,09/05/2021 16:00,9,5,2021,16:00:00,16,129,2021_129,13,0,6,21,1,Spring,day,11.4,HW,2.4,40951
3,09/05/2021,09/05/2021 17:00,9,5,2021,17:00:00,17,129,2021_129,13,1,-6,3,1,Spring,day,11.4,HW,2.4,29680
3,09/05/2021,09/05/2021 18:00,9,5,2021,18:00:00,18,129,2021_129,13,2,-5,4,1,Spring,day,11.4,Ebb,2.4,29961
3,09/05/2021,09/05/2021 19:00,9,5,2021,19:00:00,19,129,2021_129,13,3,-4,2,1,Spring,day,11.4,Ebb,2.4,31176
3,09/05/2021,09/05/2021 20:00,9,5,2021,20:00:00,20,129,2021_129,13,4,-3,0,0,Spring,day,11.4,Ebb,2.4,30607
3,09/05/2021,09/05/2021 21:00,9,5,2021,21:00:00,21,129,2021_129,13,5,-2,0,0,Spring,evening,11.2,Ebb,2.4,29386
3,09/05/2021,09/05/2021 22:00,9,5,2021,22:00:00,22,129,2021_129,13,6,-1,5,1,Spring,night,10.85,Ebb,2.4,30073
3,09/05/2021,09/05/2021 23:00,9,5,2021,23:00:00,23,129,2021_129,13,-6,0,0,0,Spring,night,10.85,LW,2.4,27331
3,10/05/2021,10/05/2021 00:00,10,5,2021,00:00:00,0,130,2021_130,14,-5,1,0,0,Spring,night,11.05,Flood,2.6,29561
3,10/05/2021,10/05/2021 01:00,10,5,2021,01:00:00,1,130,2021_130,14,-4,2,0,0,Spring,night,11,Flood,2.6,29764
3,10/05/2021,10/05/2021 02:00,10,5,2021,02:00:00,2,130,2021_130,14,-3,3,0,0,Spring,night,11.4,Flood,2.6,28922
3,10/05/2021,10/05/2021 03:00,10,5,2021,03:00:00,3,130,2021_130,14,-2,4,0,0,Spring,night,11.4,Flood,2.6,29247
3,10/05/2021,10/05/2021 04:00,10,5,2021,04:00:00,4,130,2021_130,14,-1,5,0,0,Spring,night,11.4,Flood,2.6,27770
3,10/05/2021,10/05/2021 05:00,10,5,2021,05:00:00,5,130,2021_130,14,0,6,6,1,Spring,night,11.35,HW,2.6,28938
3,10/05/2021,10/05/2021 06:00,10,5,2021,06:00:00,6,130,2021_130,14,1,-5,10,1,Spring,morning,11.4,Ebb,2.6,31332
3,10/05/2021,10/05/2021 07:00,10,5,2021,07:00:00,7,130,2021_130,14,2,-4,2,1,Spring,day,11.2,Ebb,2.6,25956
3,10/05/2021,10/05/2021 08:00,10,5,2021,08:00:00,8,130,2021_130,14,3,-3,0,0,Spring,day,10.85,Ebb,2.6,27011
3,10/05/2021,10/05/2021 09:00,10,5,2021,09:00:00,9,130,2021_130,14,4,-2,2,1,Spring,day,10.85,Ebb,2.6,24190
3,10/05/2021,10/05/2021 10:00,10,5,2021,10:00:00,10,130,2021_130,14,5,-1,1,1,Spring,day,10.85,Ebb,2.6,23683
3,10/05/2021,10/05/2021 11:00,10,5,2021,11:00:00,11,130,2021_130,14,6,0,1,1,Spring,day,10.85,LW,2.6,21557
3,10/05/2021,10/05/2021 12:00,10,5,2021,12:00:00,12,130,2021_130,14,-5,1,0,0,Spring,day,10.8,Flood,2.6,17790
3,10/05/2021,10/05/2021 13:00,10,5,2021,13:00:00,13,130,2021_130,14,-4,2,1,1,Spring,day,11.05,Flood,2.6,12855
3,10/05/2021,10/05/2021 14:00,10,5,2021,14:00:00,14,130,2021_130,14,-3,3,1,1,Spring,day,11.6,Flood,2.6,12221
3,10/05/2021,10/05/2021 15:00,10,5,2021,15:00:00,15,130,2021_130,14,-2,4,25,1,Spring,day,11.5,Flood,2.6,20115
3,10/05/2021,10/05/2021 16:00,10,5,2021,16:00:00,16,130,2021_130,14,-1,5,14,1,Spring,day,11.45,Flood,2.6,15754
3,10/05/2021,10/05/2021 17:00,10,5,2021,17:00:00,17,130,2021_130,14,0,6,7,1,Spring,day,11.45,HW,2.6,15730
3,10/05/2021,10/05/2021 18:00,10,5,2021,18:00:00,18,130,2021_130,14,1,-5,2,1,Spring,day,11.5,Ebb,2.6,16912
3,10/05/2021,10/05/2021 19:00,10,5,2021,19:00:00,19,130,2021_130,14,2,-4,1,1,Spring,day,11.45,Ebb,2.6,19204
3,10/05/2021,10/05/2021 20:00,10,5,2021,20:00:00,20,130,2021_130,14,3,-3,14,1,Spring,day,11.4,Ebb,2.6,24304
3,10/05/2021,10/05/2021 21:00,10,5,2021,21:00:00,21,130,2021_130,14,4,-2,0,0,Spring,evening,11.3,Ebb,2.6,31411
3,10/05/2021,10/05/2021 22:00,10,5,2021,22:00:00,22,130,2021_130,14,5,-1,2,1,Spring,night,10.85,Ebb,2.6,33256
3,10/05/2021,10/05/2021 23:00,10,5,2021,23:00:00,23,130,2021_130,14,6,0,0,0,Spring,night,10.85,LW,2.6,28730
3,11/05/2021,11/05/2021 00:00,11,5,2021,00:00:00,0,131,2021_131,15,-5,1,0,0,Spring,night,10.8,Flood,2.6,28870
3,11/05/2021,11/05/2021 01:00,11,5,2021,01:00:00,1,131,2021_131,15,-4,2,0,0,Spring,night,10.85,Flood,2.6,27622
3,11/05/2021,11/05/2021 02:00,11,5,2021,02:00:00,2,131,2021_131,15,-3,3,1,1,Spring,night,11.35,Flood,2.6,27983
3,11/05/2021,11/05/2021 03:00,11,5,2021,03:00:00,3,131,2021_131,15,-2,4,0,0,Spring,night,10.8,Flood,2.6,27062
3,11/05/2021,11/05/2021 04:00,11,5,2021,04:00:00,4,131,2021_131,15,-1,5,0,0,Spring,night,10.8,Flood,2.6,25853
3,11/05/2021,11/05/2021 05:00,11,5,2021,05:00:00,5,131,2021_131,15,0,6,0,0,Spring,night,11.1,HW,2.6,28751
3,11/05/2021,11/05/2021 06:00,11,5,2021,06:00:00,6,131,2021_131,15,1,-5,4,1,Spring,morning,11.4,Ebb,2.6,25272
3,11/05/2021,11/05/2021 07:00,11,5,2021,07:00:00,7,131,2021_131,15,2,-4,6,1,Spring,day,11.2,Ebb,2.6,24006
3,11/05/2021,11/05/2021 08:00,11,5,2021,08:00:00,8,131,2021_131,15,3,-3,3,1,Spring,day,10.85,Ebb,2.6,87963
3,11/05/2021,11/05/2021 09:00,11,5,2021,09:00:00,9,131,2021_131,15,4,-2,11,1,Spring,day,10.8,Ebb,2.6,23314
3,11/05/2021,11/05/2021 10:00,11,5,2021,10:00:00,10,131,2021_131,15,5,-1,11,1,Spring,day,10.8,Ebb,2.6,24381
3,11/05/2021,11/05/2021 11:00,11,5,2021,11:00:00,11,131,2021_131,15,6,0,6,1,Spring,day,10.8,LW,2.6,25496
3,11/05/2021,11/05/2021 12:00,11,5,2021,12:00:00,12,131,2021_131,15,-6,1,1,1,Spring,day,10.8,Flood,2.6,33562
3,11/05/2021,11/05/2021 13:00,11,5,2021,13:00:00,13,131,2021_131,15,-5,2,1,1,Spring,day,10.8,Flood,2.6,22034
3,11/05/2021,11/05/2021 14:00,11,5,2021,14:00:00,14,131,2021_131,15,-4,3,6,1,Spring,day,10.8,Flood,2.6,22385
3,11/05/2021,11/05/2021 15:00,11,5,2021,15:00:00,15,131,2021_131,15,-3,4,1,1,Spring,day,10.85,Flood,2.6,26566
3,11/05/2021,11/05/2021 16:00,11,5,2021,16:00:00,16,131,2021_131,15,-2,5,0,0,Spring,day,10.85,Flood,2.6,21625
3,11/05/2021,11/05/2021 17:00,11,5,2021,17:00:00,17,131,2021_131,15,-1,6,0,0,Spring,day,10.8,HW,2.6,20433
3,11/05/2021,11/05/2021 18:00,11,5,2021,18:00:00,18,131,2021_131,15,0,-6,3,1,Spring,day,11.2,HW,2.6,20883
3,11/05/2021,11/05/2021 19:00,11,5,2021,19:00:00,19,131,2021_131,15,1,-5,0,0,Spring,day,11.4,Ebb,2.6,19336
3,11/05/2021,11/05/2021 20:00,11,5,2021,20:00:00,20,131,2021_131,15,2,-4,2,1,Spring,day,11.2,Ebb,2.6,23197
3,11/05/2021,11/05/2021 21:00,11,5,2021,21:00:00,21,131,2021_131,15,3,-3,0,0,Spring,evening,10.85,Ebb,2.6,33968
3,11/05/2021,11/05/2021 22:00,11,5,2021,22:00:00,22,131,2021_131,15,4,-2,0,0,Spring,night,10.85,Ebb,2.6,38545
3,11/05/2021,11/05/2021 23:00,11,5,2021,23:00:00,23,131,2021_131,15,5,-1,0,0,Spring,night,10.8,Ebb,2.6,33483
3,12/05/2021,12/05/2021 00:00,12,5,2021,00:00:00,0,132,2021_132,16,6,0,0,0,Spring,night,10.8,LW,2.5,65145
3,12/05/2021,12/05/2021 01:00,12,5,2021,01:00:00,1,132,2021_132,16,-5,1,0,0,Spring,night,10.8,Flood,2.5,33149
3,12/05/2021,12/05/2021 02:00,12,5,2021,02:00:00,2,132,2021_132,16,-4,2,0,0,Spring,night,10.9,Flood,2.5,30218
3,12/05/2021,12/05/2021 03:00,12,5,2021,03:00:00,3,132,2021_132,16,-3,3,0,0,Spring,night,10.85,Flood,2.5,30214
3,12/05/2021,12/05/2021 04:00,12,5,2021,04:00:00,4,132,2021_132,16,-2,4,0,0,Spring,night,10.8,Flood,2.5,32245
3,12/05/2021,12/05/2021 05:00,12,5,2021,05:00:00,5,132,2021_132,16,-1,5,6,1,Spring,night,11.05,Flood,2.5,32649
3,12/05/2021,12/05/2021 06:00,12,5,2021,06:00:00,6,132,2021_132,16,0,6,5,1,Spring,morning,11.4,HW,2.5,26480
3,12/05/2021,12/05/2021 07:00,12,5,2021,07:00:00,7,132,2021_132,16,1,-5,0,0,Spring,day,11.4,Ebb,2.5,23615
3,12/05/2021,12/05/2021 08:00,12,5,2021,08:00:00,8,132,2021_132,16,2,-4,7,1,Spring,day,10.9,Ebb,2.5,24144
3,12/05/2021,12/05/2021 09:00,12,5,2021,09:00:00,9,132,2021_132,16,3,-3,34,1,Spring,day,10.8,Ebb,2.5,35072
3,12/05/2021,12/05/2021 10:00,12,5,2021,10:00:00,10,132,2021_132,16,4,-2,2,1,Spring,day,10.85,Ebb,2.5,22185
3,12/05/2021,12/05/2021 11:00,12,5,2021,11:00:00,11,132,2021_132,16,5,-1,0,0,Spring,day,10.8,Ebb,2.5,47454
3,12/05/2021,12/05/2021 12:00,12,5,2021,12:00:00,12,132,2021_132,16,6,0,0,0,Spring,day,10.8,LW,2.5,21546
3,12/05/2021,12/05/2021 13:00,12,5,2021,13:00:00,13,132,2021_132,16,-5,1,0,0,Spring,day,10.8,Flood,2.5,22215
3,12/05/2021,12/05/2021 14:00,12,5,2021,14:00:00,14,132,2021_132,16,-4,2,1,1,Spring,day,10.8,Flood,2.5,22105
3,12/05/2021,12/05/2021 15:00,12,5,2021,15:00:00,15,132,2021_132,16,-3,3,5,1,Spring,day,10.85,Flood,2.5,27091
3,12/05/2021,12/05/2021 16:00,12,5,2021,16:00:00,16,132,2021_132,16,-2,4,6,1,Spring,day,10.8,Flood,2.5,26410
3,12/05/2021,12/05/2021 17:00,12,5,2021,17:00:00,17,132,2021_132,16,-1,5,3,1,Spring,day,10.85,Flood,2.5,40268
3,12/05/2021,12/05/2021 18:00,12,5,2021,18:00:00,18,132,2021_132,16,0,6,2,1,Spring,day,11.05,HW,2.5,23482
3,12/05/2021,12/05/2021 19:00,12,5,2021,19:00:00,19,132,2021_132,16,1,-5,0,0,Spring,day,11.45,Ebb,2.5,21958
3,12/05/2021,12/05/2021 20:00,12,5,2021,20:00:00,20,132,2021_132,16,2,-4,0,0,Spring,day,11.45,Ebb,2.5,22858
3,12/05/2021,12/05/2021 21:00,12,5,2021,21:00:00,21,132,2021_132,16,3,-3,0,0,Spring,evening,11.4,Ebb,2.5,28784
3,12/05/2021,12/05/2021 22:00,12,5,2021,22:00:00,22,132,2021_132,16,4,-2,0,0,Spring,night,11,Ebb,2.5,39266
3,12/05/2021,12/05/2021 23:00,12,5,2021,23:00:00,23,132,2021_132,17,5,-1,0,0,Spring,night,10.85,Ebb,2.5,62204
3,13/05/2021,13/05/2021 00:00,13,5,2021,00:00:00,0,133,2021_133,17,6,0,0,0,Spring,night,10.8,LW,2.5,65055
3,13/05/2021,13/05/2021 01:00,13,5,2021,01:00:00,1,133,2021_133,17,-5,1,0,0,Spring,night,10.8,Flood,2.5,133163
3,13/05/2021,13/05/2021 02:00,13,5,2021,02:00:00,2,133,2021_133,17,-4,2,0,0,Spring,night,10.8,Flood,2.5,211922
3,13/05/2021,13/05/2021 03:00,13,5,2021,03:00:00,3,133,2021_133,17,-3,3,0,0,Spring,night,10.8,Flood,2.5,187748
